name,internal_name,display_name,lookup_names,short_range,medium_range,long_range,extreme_range,minimum_range,rack_size,damage,cluster_damage,cluster_size,heat,tonnage,criticals,ammo_type,weapon_class,parent_class,file_path,tech_base,bv,cost,is_lbx
MRM 40 (OS),ISMRM40OS,,"['MRM 40 (OS)', 'ISMRM40OS', 'OS MRM-40', 'ISMRM40 (OS)', 'IS MRM 40 (OS)']",3,8,15,16,0,40,40.0,0.0,0,12,12.5,7,AmmoType,MissileWeapon,MRMWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISMRM40OS.java,IS,45,175000,False
Rocket Launcher 1,RL1,,"['Rocket Launcher 1', 'RL1', 'RL 1', 'ISRocketLauncher1', 'IS RLauncher-1']",3,7,12,14,0,0,0.0,0.0,0,0,0.0,0,AmmoType,MissileWeapon,RLWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISRL1.java,IS,2,0,False
Rocket Launcher 2,RL2,,"['Rocket Launcher 2', 'RL2', 'RL 2', 'ISRocketLauncher2', 'IS RLauncher-2']",3,7,12,14,0,0,0.0,0.0,0,0,0.0,0,AmmoType,MissileWeapon,RLWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISRL2.java,IS,3,0,False
Rocket Launcher 3,RL3,,"['Rocket Launcher 3', 'RL3', 'RL 3', 'ISRocketLauncher3', 'IS RLauncher-3']",3,7,12,14,0,0,0.0,0.0,0,0,0.0,0,AmmoType,MissileWeapon,RLWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISRL3.java,IS,4,0,False
Rocket Launcher 4,RL4,,"['Rocket Launcher 4', 'RL4', 'RL 4', 'ISRocketLauncher4', 'IS RLauncher-4']",3,7,12,14,0,0,0.0,0.0,0,0,0.0,0,AmmoType,MissileWeapon,RLWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISRL4.java,IS,5,0,False
Rocket Launcher 5,RL 5,,"['Rocket Launcher 5', 'RL 5', 'RL5', 'ISRocketLauncher5', 'IS RLauncher-5']",3,7,12,14,0,0,0.0,0.0,0,0,7.0,2,AmmoType,MissileWeapon,RLWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISRL5.java,IS,6,0,False
Thunderbolt 10,ISThunderBolt10,,"['Thunderbolt 10', 'ISThunderBolt10', 'IS Thunderbolt-10', 'ISThunderbolt10', 'IS Thunderbolt 10', 'ISTBolt10']",6,12,18,24,5,0,0.0,0.0,0,5,7.0,2,AmmoType,ThunderBoltWeapon,Thunderbolt10Weapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISThunderBolt10.java,IS,127,175000,False
Thunderbolt 10 (I-OS),ISThunderbolt10IOS,,"['Thunderbolt 10 (I-OS)', 'ISThunderbolt10IOS', 'IS IOS Thunderbolt-10', 'ISThunderbolt10 (IOS)', 'IS Thunderbolt 10 (IOS)', 'ISTBolt10IOS']",6,12,18,24,5,0,0.0,0.0,0,5,6.5,2,AmmoType,ThunderBoltWeapon,Thunderbolt10Weapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISThunderbolt10IOS.java,IS,25,140000,False
Thunderbolt 10 (OS),ISThunderbolt10OS,,"['Thunderbolt 10 (OS)', 'ISThunderbolt10OS', 'IS OS Thunderbolt-10', 'ISThunderbolt10 (OS)', 'IS Thunderbolt 10 (OS)', 'ISTBolt10OS']",6,12,18,24,5,0,0.0,0.0,0,5,7.5,2,AmmoType,ThunderBoltWeapon,Thunderbolt10Weapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISThunderbolt10OS.java,IS,25,87500,False
Thunderbolt 15,ISThunderBolt15,,"['Thunderbolt 15', 'ISThunderBolt15', 'IS Thunderbolt-15', 'ISThunderbolt15', 'IS Thunderbolt 15', 'ISTBolt15']",6,12,18,24,5,0,0.0,0.0,0,7,11.0,3,AmmoType,ThunderBoltWeapon,Thunderbolt15Weapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISThunderBolt15.java,IS,229,325000,False
Thunderbolt 15 (I-OS),ISThunderbolt15IOS,,"['Thunderbolt 15 (I-OS)', 'ISThunderbolt15IOS', 'IS IOS Thunderbolt-15', 'ISThunderbolt15 (IOS)', 'IS Thunderbolt 15 (IOS)', 'ISTBolt15IOS']",6,12,18,24,5,0,0.0,0.0,0,7,10.5,3,AmmoType,ThunderBoltWeapon,Thunderbolt15Weapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISThunderbolt15IOS.java,IS,46,260000,False
Thunderbolt 15 (OS),ISThunderbolt15OS,,"['Thunderbolt 15 (OS)', 'ISThunderbolt15OS', 'IS OS Thunderbolt-15', 'ISThunderbolt15 (OS)', 'IS Thunderbolt 15 (OS)', 'ISTBolt15OS']",6,12,18,24,5,0,0.0,0.0,0,7,11.5,3,AmmoType,ThunderBoltWeapon,Thunderbolt15Weapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISThunderbolt15OS.java,IS,46,162500,False
Thunderbolt 20,ISThunderBolt20,,"['Thunderbolt 20', 'ISThunderBolt20', 'IS Thunderbolt-20', 'ISThunderbolt20', 'ISTBolt20', 'IS Thunderbolt 20']",6,12,18,24,5,0,0.0,0.0,0,8,15.0,5,AmmoType,ThunderBoltWeapon,Thunderbolt20Weapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISThunderBolt20.java,IS,305,450000,False
Thunderbolt 20 (I-OS),ISThunderbolt20IOS,,"['Thunderbolt 20 (I-OS)', 'ISThunderbolt20IOS', 'IS IOS Thunderbolt-20', 'ISThunderbolt20 (IOS)', 'ISTBolt20IOS', 'IS Thunderbolt 20 (IOS)']",6,12,18,24,5,0,0.0,0.0,0,8,14.5,5,AmmoType,ThunderBoltWeapon,Thunderbolt20Weapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISThunderbolt20IOS.java,IS,61,360000,False
Thunderbolt 20 (OS),ISThunderbolt20OS,,"['Thunderbolt 20 (OS)', 'ISThunderbolt20OS', 'IS OS Thunderbolt-20', 'ISThunderbolt20 (OS)', 'ISTBolt20OS', 'IS Thunderbolt 20 (OS)']",6,12,18,24,5,0,0.0,0.0,0,8,15.5,5,AmmoType,ThunderBoltWeapon,Thunderbolt20Weapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISThunderbolt20OS.java,IS,61,225000,False
Thunderbolt 5,ISThunderBolt5,,"['Thunderbolt 5', 'ISThunderBolt5', 'IS Thunderbolt-5', 'ISThunderbolt5', 'IS Thunderbolt 5']",6,12,18,24,5,0,0.0,0.0,0,3,3.0,1,AmmoType,ThunderBoltWeapon,Thunderbolt5Weapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISThunderBolt5.java,IS,64,50000,False
Thunderbolt 5 (I-OS),ISThunderbolt5IOS,,"['Thunderbolt 5 (I-OS)', 'ISThunderbolt5IOS', 'IS IOS Thunderbolt-5', 'ISThunderbolt5 (IOS)', 'IS Thunderbolt 5 (IOS)']",6,12,18,24,5,0,0.0,0.0,0,3,2.5,1,AmmoType,ThunderBoltWeapon,Thunderbolt5Weapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISThunderbolt5IOS.java,IS,13,40000,False
Thunderbolt 5 (OS),ISThunderbolt5OS,,"['Thunderbolt 5 (OS)', 'ISThunderbolt5OS', 'IS OS Thunderbolt-5', 'ISThunderbolt5 (OS)', 'IS Thunderbolt 5 (OS)']",6,12,18,24,5,0,0.0,0.0,0,3,3.5,1,AmmoType,ThunderBoltWeapon,Thunderbolt5Weapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ISThunderbolt5OS.java,IS,13,25000,False
,WeaponType,,['WeaponType'],0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,AmmoWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\MissileWeapon.java,IS,0,0,False
,WeaponType,,['WeaponType'],0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,AmmoWeapon,MissileWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\MMLWeapon.java,IS,0,0,False
,WeaponType,,['WeaponType'],0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,AmmoWeapon,MissileWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\MRMWeapon.java,IS,0,0,False
,WeaponType,,['WeaponType'],0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,AmmoWeapon,MissileWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\RLWeapon.java,IS,0,0,False
Rocket Launcher 10,RL10,,"['Rocket Launcher 10', 'RL10', 'RL 10', 'ISRocketLauncher10', 'IS RLauncher-10']",5,11,18,22,0,0,0.0,0.0,0,3,0.0,1,AmmoType,MissileWeapon,RLWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\RocketLauncher10.java,IS,18,15000,False
Rocket Launcher 15,RL15,,"['Rocket Launcher 15', 'RL15', 'ISRocketLauncher15', 'RL 15', 'IS RLauncher-15']",4,9,15,18,0,0,0.0,0.0,0,4,1.0,2,AmmoType,MissileWeapon,RLWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\RocketLauncher15.java,IS,23,30000,False
Rocket Launcher 20,RL20,,"['Rocket Launcher 20', 'RL20', 'ISRocketLauncher20', 'RL 20', 'IS RLauncher-20']",3,7,12,14,0,0,0.0,0.0,0,5,1.5,3,AmmoType,MissileWeapon,RLWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\RocketLauncher20.java,IS,24,45000,False
,WeaponType,,['WeaponType'],6,12,18,24,5,0,0.0,0.0,0,5,0.0,2,AmmoType,MissileWeapon,ThunderBoltWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\Thunderbolt10Weapon.java,IS,0,0,False
,WeaponType,,['WeaponType'],6,12,18,24,5,0,0.0,0.0,0,7,0.0,3,AmmoType,MissileWeapon,ThunderBoltWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\Thunderbolt15Weapon.java,IS,0,0,False
,WeaponType,,['WeaponType'],6,12,18,24,5,0,0.0,0.0,0,8,0.0,5,AmmoType,MissileWeapon,ThunderBoltWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\Thunderbolt20Weapon.java,IS,0,0,False
,WeaponType,,['WeaponType'],6,12,18,24,5,0,0.0,0.0,0,3,0.0,1,AmmoType,MissileWeapon,ThunderBoltWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\Thunderbolt5Weapon.java,IS,0,0,False
,WeaponType,,['WeaponType'],6,12,18,24,5,0,0.0,0.0,0,0,0.0,0,AmmoType,AmmoWeapon,MissileWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\missiles\ThunderBoltWeapon.java,IS,0,0,False
'Mech Mortar 1,Clan Mech Mortar-1,,"[""'Mech Mortar 1"", 'Clan Mech Mortar-1', 'CLMekMortar1', 'Clan Mek Mortar 1']",7,14,21,28,6,0,1.0,0.0,0,1,1.0,1,AmmoType,AmmoWeapon,MekMortarWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\mortars\CLMekMortar1.java,IS,10,7000,False
'Mech Mortar 2,Clan Mech Mortar-2,,"[""'Mech Mortar 2"", 'Clan Mech Mortar-2', 'CLMekMortar2', 'Clan Mek Mortar 2']",7,14,21,28,6,0,2.0,0.0,0,2,2.5,1,AmmoType,AmmoWeapon,MekMortarWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\mortars\CLMekMortar2.java,IS,14,15000,False
'Mech Mortar 4,Clan Mech Mortar-4,,"[""'Mech Mortar 4"", 'Clan Mech Mortar-4', 'CLMekMortar4', 'Clan Mek Mortar 4']",7,14,21,28,6,0,4.0,0.0,0,5,3.5,2,AmmoType,AmmoWeapon,MekMortarWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\mortars\CLMekMortar4.java,IS,26,32000,False
'Mech Mortar 8,Clan Mech Mortar-8,,"[""'Mech Mortar 8"", 'Clan Mech Mortar-8', 'CLMekMortar8', 'Clan Mek Mortar 8']",7,14,21,28,6,0,8.0,0.0,0,10,5.0,3,AmmoType,AmmoWeapon,MekMortarWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\mortars\CLMekMortar8.java,IS,50,70000,False
Vehicular Grenade Launcher,CLVehicularGrenadeLauncher,,"['Vehicular Grenade Launcher', 'CLVehicularGrenadeLauncher']",1,1,1,1,0,0,0.0,0.0,0,1,0.5,1,AmmoType,AmmoWeapon,VehicularGrenadeLauncherWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\mortars\CLVehicularGrenadeLauncher.java,IS,15,10000,False
'Mech Mortar 1,IS Mech Mortar-1,,"[""'Mech Mortar 1"", 'IS Mech Mortar-1', 'ISMekMortar1', 'IS Mek Mortar 1']",7,14,21,28,6,0,1.0,0.0,0,1,2.0,1,AmmoType,AmmoWeapon,MekMortarWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\mortars\ISMekMortar1.java,IS,10,7000,False
'Mech Mortar 2,IS Mech Mortar-2,,"[""'Mech Mortar 2"", 'IS Mech Mortar-2', 'ISMekMortar2', 'IS Mek Mortar 2']",7,14,21,28,6,0,2.0,0.0,0,2,5.0,2,AmmoType,AmmoWeapon,MekMortarWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\mortars\ISMekMortar2.java,IS,14,15000,False
'Mech Mortar 4,IS Mech Mortar-4,,"[""'Mech Mortar 4"", 'IS Mech Mortar-4', 'ISMekMortar4', 'IS Mek Mortar 4']",7,14,21,28,6,0,4.0,0.0,0,5,7.0,3,AmmoType,AmmoWeapon,MekMortarWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\mortars\ISMekMortar4.java,IS,26,32000,False
'Mech Mortar 8,IS Mech Mortar-8,,"[""'Mech Mortar 8"", 'IS Mech Mortar-8', 'ISMekMortar8', 'IS Mek Mortar 8']",7,14,21,28,6,0,8.0,0.0,0,10,10.0,5,AmmoType,AmmoWeapon,MekMortarWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\mortars\ISMekMortar8.java,IS,50,70000,False
Vehicular Grenade Launcher,ISVehicularGrenadeLauncher,,"['Vehicular Grenade Launcher', 'ISVehicularGrenadeLauncher']",1,1,1,1,0,0,0.0,0.0,0,1,0.5,1,AmmoType,AmmoWeapon,VehicularGrenadeLauncherWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\mortars\ISVehicularGrenadeLauncher.java,IS,15,10000,False
,WeaponType,,['WeaponType'],0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,AmmoWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\mortars\MekMortarWeapon.java,IS,0,0,False
,WeaponType,,['WeaponType'],1,1,1,1,0,0,0.0,0.0,0,1,0.5,1,AmmoType,Weapon,AmmoWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\mortars\VehicularGrenadeLauncherWeapon.java,IS,15,10000,False
Anti-Missile System,CLAntiMissileSystem,,"['Anti-Missile System', 'CLAntiMissileSystem', 'Clan Anti-Missile Sys', 'Clan AMS', 'ClanAMS', 'ClAMS']",1,1,1,1,0,0,2.0,0.0,0,1,0.5,1,AmmoType,Weapon,AmmoWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\CLAMS.java,IS,32,100000,False
Fire Extinguisher,CLFireExtinguisher,,"['Fire Extinguisher', 'CLFireExtinguisher', 'Clan Fire Extinguisher']",1,1,1,1,0,0,0.0,0.0,0,0,0.0,0,AmmoType,WeaponType,Weapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\CLFireExtinguisher.java,IS,0,0,False
Fluid Gun,Clan Fluid Gun,,"['Fluid Gun', 'Clan Fluid Gun', 'CLFluidGun']",1,2,3,4,0,0,0.0,0.0,0,0,2.0,2,AmmoType,AmmoWeapon,FluidGunWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\CLFluidGun.java,IS,6,35000,False
Fusillade Launcher,Fusillade,,"['Fusillade Launcher', 'Fusillade', 'Fussilade']",5,10,15,20,4,0,6.0,0.0,0,0,1.5,1,AmmoType,MissileWeapon,CLIATMWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\CLFussilade.java,IS,11,100000,False
Laser AMS,CLLaserAntiMissileSystem,,"['Laser AMS', 'CLLaserAntiMissileSystem', 'Clan Laser Anti-Missile Sys', 'Clan Laser AMS']",1,1,1,1,0,0,3.0,0.0,0,5,1.0,1,AmmoType,EnergyWeapon,LaserWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\CLLaserAMS.java,IS,45,225000,False
Narc,CLNarcBeacon,,"['Narc', 'CLNarcBeacon', 'Clan Narc Beacon', 'Clan Narc Missile Beacon']",4,8,12,16,0,0,0.0,0.0,0,0,2.0,1,AmmoType,MissileWeapon,NarcWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\CLNarc.java,IS,30,100000,False
Narc (I-OS),CLNarcBeacon (I-OS),,"['Narc (I-OS)', 'CLNarcBeacon (I-OS)', 'Clan I-OS Narc Beacon', 'Clan Narc Missile Beacon (I-OS)']",4,8,12,16,0,0,0.0,0.0,0,0,1.5,1,AmmoType,MissileWeapon,NarcWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\CLNarcIOS.java,IS,6,100000,False
Narc (OS),CLNarcBeacon (OS),,"['Narc (OS)', 'CLNarcBeacon (OS)', 'Clan OS Narc Beacon', 'Clan Narc Missile Beacon (OS)']",4,8,12,16,0,0,0.0,0.0,0,0,2.5,1,AmmoType,MissileWeapon,NarcWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\CLNarcOS.java,IS,6,100000,False
,WeaponType,,['WeaponType'],0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,Weapon,AmmoWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\FluidGunWeapon.java,IS,0,0,False
Anti-Missile System,ISAntiMissileSystem,,"['Anti-Missile System', 'ISAntiMissileSystem', 'IS Anti-Missile System', 'IS AMS', 'ISAMS']",1,1,1,1,0,0,2.0,0.0,0,1,0.5,1,AmmoType,Weapon,AmmoWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\ISAMS.java,IS,32,100000,False
RISC Advanced Point Defense System,ISAPDS,,"['RISC Advanced Point Defense System', 'ISAPDS']",1,2,3,3,0,0,2.0,0.0,0,2,3.0,2,AmmoType,Weapon,AmmoWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\ISAPDS.java,IS,64,200000,False
Centurion Weapon System,ISCenturionWeaponSystem,,"['Centurion Weapon System', 'ISCenturionWeaponSystem']",6,12,18,24,0,0,0.0,0.0,0,4,5.0,2,AmmoType,Weapon,EnergyWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\ISCenturionWeaponSystem.java,IS,190,1000000,False
Fire Extinguisher,ISFireExtinguisher,,"['Fire Extinguisher', 'ISFireExtinguisher', 'IS Fire Extinguisher']",1,1,1,1,0,0,0.0,0.0,0,0,0.0,0,AmmoType,WeaponType,Weapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\ISFireExtinguisher.java,IS,0,0,False
Fluid Gun,IS Fluid Gun,,"['Fluid Gun', 'IS Fluid Gun', 'ISFluidGun']",1,2,3,4,0,0,0.0,0.0,0,0,2.0,2,AmmoType,AmmoWeapon,FluidGunWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\ISFluidGun.java,IS,6,35000,False
iNarc,ISImprovedNarc,,"['iNarc', 'ISImprovedNarc', 'IS iNarc Beacon', 'IS iNarc Missile Beacon']",4,9,15,18,0,0,0.0,0.0,0,0,5.0,3,AmmoType,MissileWeapon,NarcWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\ISImprovedNarc.java,IS,75,250000,False
iNarc (OS),ISImprovedNarc (OS),,"['iNarc (OS)', 'ISImprovedNarc (OS)', 'IS OS iNarc Beacon', 'IS iNarc Missile Beacon (OS)']",4,9,15,18,0,0,0.0,0.0,0,0,5.5,2,AmmoType,MissileWeapon,NarcWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\ISImprovedNarcOS.java,IS,15,250000,False
Laser AMS,ISLaserAntiMissileSystem,,"['Laser AMS', 'ISLaserAntiMissileSystem', 'IS Laser Anti-Missile System', 'IS Laser AMS', 'ISLaserAMS']",1,1,1,1,0,0,3.0,0.0,0,7,1.5,2,AmmoType,EnergyWeapon,LaserWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\ISLaserAMS.java,IS,45,225000,False
BattleMech Taser,Mek Taser,,"['BattleMech Taser', 'Mek Taser', 'ISMekTaser', 'ISBattleMechTaser']",1,2,4,4,0,0,1.0,0.0,0,6,4.0,3,AmmoType,Weapon,AmmoWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\ISMekTaser.java,IS,40,200000,False
Narc,ISNarcBeacon,,"['Narc', 'ISNarcBeacon', 'IS Narc Beacon', 'IS Narc Missile Beacon']",3,6,9,12,0,0,0.0,0.0,0,0,3.0,2,AmmoType,MissileWeapon,NarcWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\ISNarc.java,IS,30,100000,False
Narc (I-OS),ISNarcBeacon (I-OS),,"['Narc (I-OS)', 'ISNarcBeacon (I-OS)', 'IS I-OS Narc Beacon', 'IS Narc Missile Beacon (I-OS)']",3,6,9,12,0,0,0.0,0.0,0,0,2.5,2,AmmoType,MissileWeapon,NarcWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\ISNarcIOS.java,IS,6,100000,False
Narc (OS),ISNarcBeacon (OS),,"['Narc (OS)', 'ISNarcBeacon (OS)', 'IS OS Narc Beacon', 'IS Narc Missile Beacon (OS)']",3,6,9,12,0,0,0.0,0.0,0,0,3.5,2,AmmoType,MissileWeapon,NarcWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\ISNarcOS.java,IS,6,100000,False
TSEMP Cannon,TSEMP Cannon,,"['TSEMP Cannon', 'TSEMP Cannon', 'ISTSEMP']",5,10,15,20,0,0,0.0,0.0,0,10,6.0,5,AmmoType,EnergyWeapon,TSEMPWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\ISTSEMPCannon.java,IS,488,800000,False
TSEMP One-Shot,ISTSEMPOneShot,,"['TSEMP One-Shot', 'ISTSEMPOneShot', 'ISTSEMPOS']",5,10,15,20,0,0,0.0,0.0,0,10,4.0,3,AmmoType,EnergyWeapon,TSEMPWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\ISTSEMPOneShot.java,IS,98,500000,False
TSEMP Repeating Cannon,ISTSEMPRepeatingCannon,,"['TSEMP Repeating Cannon', 'ISTSEMPRepeatingCannon', 'ISTSEMPREPEATING']",5,10,15,20,0,0,0.0,0.0,0,10,8.0,7,AmmoType,EnergyWeapon,TSEMPWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\ISTSEMPRepeatingCannon.java,IS,600,1200000,False
,WeaponType,,['WeaponType'],0,0,0,0,0,0,0.0,0.0,0,0,0.0,0,AmmoType,AmmoWeapon,MissileWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\NarcWeapon.java,IS,0,0,False
,TSEMPWeapon,,['TSEMPWeapon'],5,10,15,20,0,0,0.0,0.0,0,10,0.0,0,AmmoType,Weapon,EnergyWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\other\TSEMPWeapon.java,IS,0,0,False
Enhanced PPC,CLWERPPC,,"['Enhanced PPC', 'CLWERPPC', 'Wolverine ER PPC', 'ISEHERPPC', 'IS EH ER PPC']",7,14,23,28,0,0,12.0,0.0,0,15,7.0,3,AmmoType,EnergyWeapon,PPCWeapon,D:\Games\Downloads\mekhq-windows-0.49.19.1\MMSource\megamek-master\megamek\src\megamek\common\weapons\ppc\CLEnhancedPPC.java,IS,329,300000,False
