UnitType,Name,FullName,Common,Class,Model,Role,PV,BV,Type,Size,Tonnage,ASMove,Short,Medium,Long,Overheat,CBTMove,Armor,ArmorIcons,Structure,StructureIcons,TMM,RegSkill,VetSkill,RegPV,VetPV,Specials,CAR,BA,PMECH,TUR,AMS,ECM2,ECM6,PRB,IF,APC,ART,STL,MHQ,,,,,,,,,,SpecialRules,ImageURL,MULId,Weapons,WepName1,Shots1,Dam1,Range1,WepName2,Shots2,Dam2,Range2,WepName3,Shots3,Dam3,Range3,WepName4,Shots4,Dam4,Range4,WepName5,Shots5,Dam5,Range5,WepName6,Shots6,Dam6,Range6,WepName7,Shots7,Dam7,Range7,CombDam1,CombDam2,CombDam3,CombDam4,CombDam5,CombDam6,CombDam7,,Star League (2571 - 2780),Early Succession War (2781 - 2900),Late Succession War - LosTech (2901 - 3019),Late Succession War - Renaissance (3020 - 3049),Clan Invasion (3050 - 3061),Civil War (3062 - 3067),Jihad (3068 - 3085),Early Republic (3086 - 3100),Late Republic (3101 - 3130),Dark Ages (3131 - 3150),ilClan (3151 - 9999)
BattleArmor,Groundhog Exoskeleton,Groundhog Exoskeleton CEX-205 [Industrial Drill],,Groundhog Exoskeleton,CEX-205 [Industrial Drill],,6,,BattleArmor,,,,,,,,3F,0,,2,SS,+1,6,5,6,7,CAR4 SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Groundhog Exoskeleton,Groundhog Exoskeleton CEX-205 [Mine Clearance],,Groundhog Exoskeleton,CEX-205 [Mine Clearance],,6,,BattleArmor,,,,,,,,3F,0,,2,SS,+1,6,5,6,7,AM CAR4 MEC MSW SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Groundhog Exoskeleton,Groundhog Exoskeleton CEX-205 [Salvage Arm],,Groundhog Exoskeleton,CEX-205 [Salvage Arm],,6,,BattleArmor,,,,,,,,3F,0,,2,SS,+1,6,5,6,7,CAR4 SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Infiltrator Mk. I Battle Armor,Infiltrator Mk. I Battle Armor (Special Ops),,Infiltrator Mk. I Battle Armor,(Special Ops),,6,,BattleArmor,,,,,,,,2F,1,A,2,SS,0,6,5,6,7,CAR4 MEC RCN RSD1 STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,PAB-28 Sniper Suit,PAB-28 Sniper Suit,,PAB-28 Sniper Suit,,,6,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,6,7,AM CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Gauss Rifle [David],8,1,3/5/8,,,,,,,,,,,,,,,,,,,,,,,,,8x1,,,,,,,,,,,,,,,,,,
BattleArmor,Salrilla Exoskeleton,Salrilla Exoskeleton [Mine Clearance],,Salrilla Exoskeleton,[Mine Clearance],,6,,BattleArmor,,,,,,,,3F,0,,2,SS,+1,6,5,6,7,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Salrilla Exoskeleton,Salrilla Exoskeleton [Salvage Arm],,Salrilla Exoskeleton,[Salvage Arm],,6,,BattleArmor,,,,,,,,3F,0,,2,SS,+1,6,5,6,7,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Tunnel Rat IV Mining Exoskeleton,Tunnel Rat IV Mining Exoskeleton [Armored Glove/LMG],,Tunnel Rat IV Mining Exoskeleton,[Armored Glove/LMG],,6,,BattleArmor,,,,,,,,2J,0,,2,SS,0,6,5,6,7,CAR4 SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Light),4,1,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Tunnel Rat IV Mining Exoskeleton,Tunnel Rat IV Mining Exoskeleton [Battle Claw/LMG],,Tunnel Rat IV Mining Exoskeleton,[Battle Claw/LMG],,6,,BattleArmor,,,,,,,,2J,0,,2,SS,0,6,5,6,7,AM CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Light),4,1,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Nighthawk PA(L),Nighthawk PA(L) Mk. XXX,,Nighthawk PA(L),Mk. XXX,,7,,BattleArmor,,,,,,,,3J,0,,2,SS,+1,6,5,7,8,AM CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Oni Battle Armor,Oni Battle Armor [Narc],,Oni Battle Armor,[Narc],,7,,BattleArmor,,,,,,,,3F,1,A,2,SS,+1,6,5,7,8,AM CAR4 CNARC FR LECM MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,ECM2,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, ECM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Water Elemental Mining Suit,Water Elemental Mining Suit,,Water Elemental Mining Suit,,,7,,BattleArmor,,,,,,,,2F,1,A,2,SS,0,6,5,7,8,"CAR5,MEC,SRCH,UMU",CAR5,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR5, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Aerie PA(L),Aerie PA(L),,Aerie PA(L),,,7,,BattleArmor,,,,,,,,3J,0,,2,SS,+1,5,4,8,10,AM CAR4 MEC SOA STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Aerie PA(L),Aerie PA(L) (Salvage),,Aerie PA(L),(Salvage),,7,,BattleArmor,,,,,,,,3J,0,,2,SS,+1,5,4,8,10,CAR4 SOA STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Black Wolf Battle Armor,Black Wolf Battle Armor [Plasma],,Black Wolf Battle Armor,[Plasma],,8,,BattleArmor,,,,,,,,1J,1,A,2,SS,0,6,5,8,10,CAR4 MEC RCA,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Plasma Rifle (Man-Portable),5,2,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,5x2,,,,,,,,,,,,,,,,,,
BattleArmor,Fenrir Battle Armor,Fenrir Battle Armor [MG],,Fenrir Battle Armor,[MG],,8,,BattleArmor,,,,,,,,4F,1,A,2,SS,+1,6,5,8,10,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Fenrir Battle Armor,Fenrir Battle Armor [Mortar],,Fenrir Battle Armor,[Mortar],,8,,BattleArmor,,,,,,,,4F,1,A,2,SS,+1,6,5,8,10,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Medium),4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,
BattleArmor,Fenrir Battle Armor,Fenrir Battle Armor [SPL],,Fenrir Battle Armor,[SPL],,8,,BattleArmor,,,,,,,,4F,1,A,2,SS,+1,6,5,8,10,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Small Pulse Laser,8,3,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,8x3,,,,,,,,,,,,,,,,,,
BattleArmor,Kishi Ceremonial Armor,Kishi Ceremonial Armor,,Kishi Ceremonial Armor,,,8,,BattleArmor,,,,,,,,4F,1,A,2,SS,+1,6,5,8,10,AM CAR4 MEC RFA,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Heavy),4,3,1/2/2,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,,,,,,,,,,,,,
BattleArmor,Nighthawk PA(L),Nighthawk PA(L) Mk. XXI,,Nighthawk PA(L),Mk. XXI,,8,,BattleArmor,,,,,,,,3J,0,,2,SS,+1,6,5,8,10,AM CAR4 LECM MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,ECM2,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, ECM2, STL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Nighthawk PA(L),Nighthawk PA(L) Mk. XXII,,Nighthawk PA(L),Mk. XXII,,8,,BattleArmor,,,,,,,,3J,0,,2,SS,+1,6,5,8,10,AM CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Grenade Launcher (Micro),4,1,1/2/2,,,,,,,,,,,,,,,,,,,,,,,,,4x1,,,,,,,,,,,,,,,,,,
BattleArmor,Oni Battle Armor,Oni Battle Armor [Bearhunter],,Oni Battle Armor,[Bearhunter],,8,,BattleArmor,,,,,,,,3F,1,A,2,SS,+1,6,5,8,10,AM CAR4 FR LECM MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,ECM2,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, ECM2",,,,Machine Gun (Bearhunter AC),4,3,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,,,,,,,,,,,,,
BattleArmor,Resgate PA(L),Resgate PA(L) (Interdictor),,Resgate PA(L),(Interdictor),,7,,BattleArmor,,,,,,,,3J,0,,2,SS,+1,5,4,8,10,CAR4 FR LECM,CAR4,"MECH, NIMB, SPOT, SWRM",,,,ECM2,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, ECM2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Resgate PA(L),Resgate PA(L) (Spotter),,Resgate PA(L),(Spotter),,7,,BattleArmor,,,,,,,,3J,0,,2,SS,+1,5,4,8,10,CAR4 FR LTAG,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BattleArmor,Smoothdavid PA(L),Smoothdavid PA(L) III,,Smoothdavid PA(L),III,,8,,BattleArmor,,,,,,,,1F,0,,2,SS,0,6,5,8,10,AM CAR4 MEC SRCH,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,BA Recoilless Rifle (Medium),4,3,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,,,,,,,,,,,,,
BattleArmor,Surat (Gray Death) Solahma Suit,Surat (Gray Death) Solahma Suit,,Surat (Gray Death) Solahma Suit,,,8,,BattleArmor,,,,,,,,3F,1,A,2,SS,+1,6,5,8,10,AM CAR4 MEC,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Heavy Small Laser,4,6,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x6,,,,,,,,,,,,,,,,,,
BattleArmor,Fenrir Battle Armor,Fenrir Battle Armor [SL],,Fenrir Battle Armor,[SL],,9,,BattleArmor,,,,,,,,4F,1,A,2,SS,+1,6,5,9,11,CAR4,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Small Laser,12,3,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,12x3,,,,,,,,,,,,,,,,,,
BattleArmor,Gray Death Standard Suit,Gray Death Standard Suit [Flamer],,Gray Death Standard Suit,[Flamer],,9,,BattleArmor,,,,,,,,3F,1,A,2,SS,+1,6,5,9,11,AM CAR4 HT1/-/- MEC RCN,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Flamer [BA],4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,
BattleArmor,Gray Death Standard Suit,Gray Death Standard Suit [Laser],,Gray Death Standard Suit,[Laser],,9,,BattleArmor,,,,,,,,3F,1,A,2,SS,+1,6,5,9,11,AM CAR4 MEC RCN,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Small Laser,4,3,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x3,,,,,,,,,,,,,,,,,,
BattleArmor,Gray Death Standard Suit,Gray Death Standard Suit [MG],,Gray Death Standard Suit,[MG],,9,,BattleArmor,,,,,,,,3F,1,A,2,SS,+1,6,5,9,11,AM CAR4 MEC RCN,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM",,,,Machine Gun (Medium),4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,,,,,,,,,,,,,
BattleArmor,Phalanx Battle Armor,Phalanx Battle Armor (C),,Phalanx Battle Armor,(C),,9,,BattleArmor,,,,,,,,2F,1,A,2,SS,0,6,5,9,11,CAR4 MEC STL,CAR4,"MECH, NIMB, SPOT, SWRM",,,,,,,,,,STL,,,,,,,,,,,"CAR4, MECH, NIMB, SPOT, SWRM, STL",,,,Mortar (Heavy),4,3,2/4/6,Gauss Rifle [Magshot],4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,4x3,4x2,,,,,,,,,,,,,,,,,
