UnitType,Name,FullName,Common,Class,Model,Role,PV,BV,Type,Size,Tonnage,ASMove,Short,Medium,Long,Overheat,CBTMove,Armor,ArmorIcons,Structure,StructureIcons,TMM,RegSkill,VetSkill,RegPV,VetPV,Specials,TUR,AMS,ECM2,ECM6,PRB,IF,APC,CAR,ART,STL,MHQ,,,,,,SpecialRules,ImageURL,MULId,Weapons,WepName1,Shots1,Dam1,Range1,WepName2,Shots2,Dam2,Range2,WepName3,Shots3,Dam3,Range3,WepName4,Shots4,Dam4,Range4,WepName5,Shots5,Dam5,Range5,WepName6,Shots6,Dam6,Range6,WepName7,Shots7,Dam7,Range7,CombDam1,CombDam2,CombDam3,CombDam4,CombDam5,CombDam6,CombDam7
Vehicle,Striker Light Tank (Ammo),Striker Light Tank (Ammo),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 15,1,5,7/14/21,Streak SRM 2,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x5,4x2,,,,,
Vehicle,Striker Light Tank (LRM),Striker Light Tank (LRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,LRM 15,1,5,7/14/21,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Striker Light Tank (Laser),Striker Light Tank (Laser),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,2,ER Medium Laser,2,5,4/8/12,LRM 15,3,5,7/14/21,,,,,,,,,,,,,,,,,,,,,2x5,3x5,,,,,
Vehicle,Striker Light Tank (Narc),Striker Light Tank (Narc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 10,1,5,7/14/21,SRM 2,2,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x5,2x2,,,,,
Vehicle,Striker Light Tank (SRM),Striker Light Tank (SRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 10,1,5,7/14/21,SRM 2,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x5,4x2,,,,,
Vehicle,Striker Light Tank (Stealth),Striker Light Tank (Stealth),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,X,,,,,,,,,,1,SRM 6,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
Vehicle,Strix Stealth VTOL,Strix Stealth VTOL,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,1,Clan ER Small Laser,2,5,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,
Vehicle,SturmFeur Heavy Tank,SturmFeur Heavy Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 20,4,5,7/14/21,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,4x5,2x2,,,,,
Vehicle,SturmFeur Heavy Tank (Assault),SturmFeur Heavy Tank (Assault),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,4,Improved Heavy Gauss Rifle,1,22,6/12/19,Clan LRM 20,4,5,7/14/21,Clan LRM 10,2,5,7/14/21,Clan ER Medium Laser,1,7,5/10/15,,,,,,,,,,,,,1x22,4x5,2x5,1x7,,,
Vehicle,SturmFeur Heavy Tank (Cell),SturmFeur Heavy Tank (Cell),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Clan LRM 20,8,5,7/14/21,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,8x5,2x2,,,,,
Vehicle,SturmFeur Heavy Tank (Heavy Gauss),SturmFeur Heavy Tank (Heavy Gauss),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 10,2,5,7/14/21,ER Medium Laser,1,5,4/8/12,,,,,,,,,,,,,,,,,,,,,2x5,1x5,,,,,
Vehicle,SturmFeur Heavy Tank (SRM),SturmFeur Heavy Tank (SRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,LRM 20,2,5,7/14/21,SRM 4,8,2,3/6/9,Machine Gun,3,2,1/2/3,,,,,,,,,,,,,,,,,2x5,8x2,3x2,,,,
Vehicle,SturmFeur Heavy Tank (Steiner),SturmFeur Heavy Tank (Steiner),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,2,LRM 20,4,5,7/14/21,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,4x5,2x5,,,,,
Vehicle,SturmFeur Heavy Tank (Support) 'Gilmore',SturmFeur Heavy Tank (Support) 'Gilmore',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ER Small Laser,1,3,2/4/5,,,,,,,,,,,,,,,,,,,,,,,,,1x3,,,,,,
Vehicle,SturmFeur Heavy Tank (WoB),SturmFeur Heavy Tank (WoB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 20,4,5,7/14/21,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,4x5,2x5,,,,,
Vehicle,SturmFeur Kalki Cruise Missile Launcher,SturmFeur Kalki Cruise Missile Launcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
Vehicle,Sturmvogel Gunship WiGE,Sturmvogel Gunship WiGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Light Gauss Rifle,1,8,8/17/25,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
Vehicle,Sturmvogel Maritime Patrol WiGE,Sturmvogel Maritime Patrol WiGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Sturmvogel Maritime Patrol WiGE (LB-10X),Sturmvogel Maritime Patrol WiGE (LB-10X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),6,1,6/12/18,,,,,,,,,,,,,,,,,1x10,,6x1,,,,
Vehicle,Sturmvogel Maritime Patrol WiGE (LB-2X),Sturmvogel Maritime Patrol WiGE (LB-2X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LB 2-X AC (Slug),1,2,9/18/27,-- OR --,,,,LB 2-X AC (Pellet),1,1,9/18/27,,,,,,,,,,,,,,,,,1x2,,1x1,,,,
Vehicle,Stygian Strike Tank,Stygian Strike Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 15,1,5,7/14/21,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,1x5,2x5,,,,,
Vehicle,Stygian Strike Tank (Armor),Stygian Strike Tank (Armor),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 15,1,5,7/14/21,ER Medium Laser,2,5,4/8/12,,,,,,,,,,,,,,,,,,,,,1x5,2x5,,,,,
Vehicle,Stygian Strike Tank (WOB),Stygian Strike Tank (WOB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Medium Pulse Laser,2,6,2/4/6,LRM 10,1,5,7/14/21,,,,,,,,,,,,,,,,,,,,,2x6,1x5,,,,,
Vehicle,Svantovit Infantry Fighting Vehicle,Svantovit Infantry Fighting Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Clan LRM 5,2,5,7/14/21,Clan Streak SRM 2,4,2,4/8/12,,,,,,,,,,,,,,,,,,,,,2x5,4x2,,,,,
Vehicle,Svantovit Infantry Fighting Vehicle (ATM),Svantovit Infantry Fighting Vehicle (ATM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Svantovit Infantry Fighting Vehicle (Original),Svantovit Infantry Fighting Vehicle (Original),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Clan LRM 5,2,5,7/14/21,Clan Streak SRM 4,8,2,4/8/12,,,,,,,,,,,,,,,,,,,,,2x5,8x2,,,,,
Vehicle,Swallow Attack WIGE,Swallow Attack WIGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ER Medium Laser,2,5,4/8/12,LB 20-X AC (Slug),1,20,4/8/12,-- OR --,,,,LB 20-X AC (Pellet),12,1,4/8/12,,,,,,,,,,,,,2x5,1x20,,12x1,,,
Vehicle,Swallow Attack WIGE (Original),Swallow Attack WIGE (Original),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Snub-Nose PPC,1,10,9/13/15,,,,,,,,,,,,,,,,,,,,,,,,,1x10,,,,,,
Vehicle,Swallow Attack WiGE (Spotter),Swallow Attack WiGE (Spotter),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,ER Medium Laser,2,5,4/8/12,LB 5-X AC (Slug),1,5,7/14/21,-- OR --,,,,LB 5-X AC (Pellet),3,1,7/14/21,,,,,,,,,,,,,2x5,1x5,,3x1,,,
Vehicle,Tamerlane Strike Sled,Tamerlane Strike Sled,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SRM 2,1,2,3/6/9,ER Medium Laser,1,5,4/8/12,,,,,,,,,,,,,,,,,,,,,1x2,1x5,,,,,
Vehicle,Tamerlane Strike Sled (Flamer),Tamerlane Strike Sled (Flamer),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Flamer,1,2,1/2/3,Medium Laser,2,5,3/6/9,,,,,,,,,,,,,,,,,,,,,1x2,2x5,,,,,
Vehicle,Tamerlane Strike Sled (RL),Tamerlane Strike Sled (RL),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ER Medium Laser,1,5,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Tamerlane Strike Sled 2,Tamerlane Strike Sled 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SRM 2,1,2,3/6/9,Medium Laser,1,5,3/6/9,,,,,,,,,,,,,,,,,,,,,1x2,1x5,,,,,
Vehicle,Tenmaku Command Trailer,Tenmaku Command Trailer,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,2,Medium Pulse Laser,2,6,2/4/6,Light Machine Gun,2,1,2/4/6,,,,,,,,,,,,,,,,,,,,,2x6,2x1,,,,,
Vehicle,Teppo Artillery Vehicle,Teppo Artillery Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,,,,,,,,,,,,,,,,1,Light Machine Gun,2,1,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,2x1,,,,,,
Vehicle,Testudo Siege Tank Tank,Testudo Siege Tank Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Light Machine Gun,2,1,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,2x1,,,,,,
Vehicle,Thang-Ta APC,Thang-Ta APC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,ER Small Laser,2,3,2/4/5,,,,,,,,,,,,,,,,,,,,,,,,,2x3,,,,,,
Vehicle,Thor Artillery Vehicle,Thor Artillery Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Medium Laser,2,5,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,2x5,,,,,,
Vehicle,Thor Artillery Vehicle (AC),Thor Artillery Vehicle (AC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
Vehicle,Thor Artillery Vehicle (C3i),Thor Artillery Vehicle (C3i),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Thor Artillery Vehicle (Clan),Thor Artillery Vehicle (Clan),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Clan ER Medium Laser,2,7,5/10/15,,,,,,,,,,,,,,,,,,,,,,,,,2x7,,,,,,
Vehicle,Thumper Artillery Vehicle,Thumper Artillery Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,4,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,4x2,,,,,,
Vehicle,Thumper Artillery Vehicle Angel,Thumper Artillery Vehicle Angel,,,,,,,,,,,,,,,,,,,,,,,,,,X,,X,X,,,,,,,,,,,,,,,,2,SRM 2,2,2,3/6/9,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,2x2,2x2,,,,,
Vehicle,Thumper Artillery Vehicle Maxwell,Thumper Artillery Vehicle Maxwell,,,,,,,,,,,,,,,,,,,,,,,,,,X,,X,X,,,,,,,,,,,,,,,,2,SRM 2,2,2,3/6/9,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,2x2,2x2,,,,,
Vehicle,Thumper Artillery Vehicle TAV-1,Thumper Artillery Vehicle TAV-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,2,Machine Gun,4,2,1/2/3,ER Small Laser,2,3,2/4/5,,,,,,,,,,,,,,,,,,,,,4x2,2x3,,,,,
Vehicle,Thumper Artillery Vehicle TAV-2,Thumper Artillery Vehicle TAV-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,2,Machine Gun,4,2,1/2/3,ER Small Laser,2,3,2/4/5,,,,,,,,,,,,,,,,,,,,,4x2,2x3,,,,,
Vehicle,Tiger Medium Tank T-12,Tiger Medium Tank T-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,3,2,1/2/3,SRM 4,2,2,3/6/9,,,,,,,,,,,,,,,,,,,,,3x2,2x2,,,,,
Vehicle,Tokugawa Heavy Tank,Tokugawa Heavy Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),6,1,6/12/18,SRM 6,6,2,3/6/9,Medium Pulse Laser,2,6,2/4/6,,,,,,,,,1x10,,6x1,6x2,2x6,,
Vehicle,Tokugawa Heavy Tank (C3),Tokugawa Heavy Tank (C3),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),6,1,6/12/18,SRM 6,6,2,3/6/9,Medium Pulse Laser,2,6,2/4/6,,,,,,,,,1x10,,6x1,6x2,2x6,,
Vehicle,Tokugawa Heavy Tank (MRM),Tokugawa Heavy Tank (MRM),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,MRM 30,6,5,3/8/15,SRM 6,6,2,3/6/9,Medium Pulse Laser,2,6,2/4/6,,,,,,,,,,,,,,,,,6x5,6x2,2x6,,,,
Vehicle,Tokugawa Heavy Tank (Streak),Tokugawa Heavy Tank (Streak),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),6,1,6/12/18,Streak SRM 6,6,2,3/6/9,Small Pulse Laser,1,3,1/2/3,Medium Pulse Laser,2,6,2/4/6,,,,,1x10,,6x1,6x2,1x3,2x6,
Vehicle,Tokugawa Heavy Tank SD2,Tokugawa Heavy Tank SD2,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,2,Flamer,1,2,1/2/3,Streak SRM 4,8,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x2,8x2,,,,,
Vehicle,Tokugawa Heavy Tank TKG-150,Tokugawa Heavy Tank TKG-150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SRM 6,4,2,3/6/9,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,4x2,1x2,,,,,
Vehicle,Tokugawa Heavy Tank TKG-151,Tokugawa Heavy Tank TKG-151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,SRM 6,4,2,3/6/9,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,4x2,1x2,,,,,
Vehicle,Tokugawa Heavy Tank Yumi,Tokugawa Heavy Tank Yumi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Extended LRM 15,1,5,12/22/38,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Trajan Assault Infantry Fighting Vehicle,Trajan Assault Infantry Fighting Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,1,ER Medium Laser,1,5,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Trajan Assault Infantry Fighting Vehicle (ICE),Trajan Assault Infantry Fighting Vehicle (ICE),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,LRM 10,1,5,7/14/21,Streak SRM 6,6,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x5,6x2,,,,,
Vehicle,Transportable Field Repair Unit JI-100,Transportable Field Repair Unit JI-100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,2,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
Vehicle,Transportable Field Repair Unit Nifty,Transportable Field Repair Unit Nifty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Light Machine Gun,2,1,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,2x1,,,,,,
Vehicle,Tribune Mobile Tactical Command HQ,Tribune Mobile Tactical Command HQ,,,,,,,,,,,,,,,,,,,,,,,,,,,X,X,,X,,,,,,,,,,,,,,,1,ER Medium Laser,1,5,4/8/12,,,,,,,,,,,,,,,,,,,,,,,,,1x5,,,,,,
Vehicle,Trike,Trike,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Trireme Infantry Transport (CS),Trireme Infantry Transport (CS),,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,1,SRM 2,2,2,3/6/9,,,,,,,,,,,,,,,,,,,,,,,,,2x2,,,,,,
Vehicle,Tufana Hovercraft,Tufana Hovercraft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vehicle,Tufana Hovercraft (iNarc),Tufana Hovercraft (iNarc),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Medium Pulse Laser,2,6,2/4/6,ER Small Laser,1,3,2/4/5,,,,,,,,,,,,,,,,,,,,,2x6,1x3,,,,,
Vehicle,Turhan Urban Combat Vehicle,Turhan Urban Combat Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,2,2,1/2/3,Large Laser,2,8,5/10/15,,,,,,,,,,,,,,,,,,,,,2x2,2x8,,,,,
Vehicle,Turhan Urban Combat Vehicle (C3),Turhan Urban Combat Vehicle (C3),,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,2,Machine Gun,1,2,1/2/3,Large Laser,2,8,5/10/15,,,,,,,,,,,,,,,,,,,,,1x2,2x8,,,,,
Vehicle,Turhan Urban Combat Vehicle (Original),Turhan Urban Combat Vehicle (Original),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,2,2,1/2/3,Large Laser,2,8,5/10/15,,,,,,,,,,,,,,,,,,,,,2x2,2x8,,,,,
Vehicle,Typhoon Urban Assault Vehicle,Typhoon Urban Assault Vehicle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,4,Streak SRM 2,8,2,3/6/9,Medium Pulse Laser,2,6,2/4/6,SRM 6,4,2,3/6/9,Small Pulse Laser,1,3,1/2/3,,,,,,,,,,,,,8x2,2x6,4x2,1x3,,,
Vehicle,Typhoon Urban Assault Vehicle (LB-X),Typhoon Urban Assault Vehicle (LB-X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,LB 10-X AC (Slug),2,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),12,1,6/12/18,Streak SRM 4,8,2,3/6/9,ER Small Laser,1,3,2/4/5,,,,,,,,,2x10,,12x1,8x2,1x3,,
Vehicle,Typhoon Urban Assault Vehicle (RAC),Typhoon Urban Assault Vehicle (RAC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,2,ER Medium Laser,2,5,4/8/12,Streak SRM 2,8,2,3/6/9,,,,,,,,,,,,,,,,,,,,,2x5,8x2,,,,,
Vehicle,Typhoon Urban Assault Vehicle (Tracked),Typhoon Urban Assault Vehicle (Tracked),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,4,Streak SRM 2,8,2,3/6/9,Medium Laser,2,5,3/6/9,SRM 6,4,2,3/6/9,Small Pulse Laser,1,3,1/2/3,,,,,,,,,,,,,8x2,2x5,4x2,1x3,,,
Vehicle,Tyr Infantry Support Tank,Tyr Infantry Support Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Clan ER Large Laser,1,10,8/15/25,Clan Streak SRM 4,8,2,4/8/12,,,,,,,,,,,,,,,,,,,,,1x10,8x2,,,,,
Vehicle,Tyr Infantry Support Tank (Kurita),Tyr Infantry Support Tank (Kurita),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Light Machine Gun,2,1,2/4/6,,,,,,,,,,,,,,,,,,,,,,,,,2x1,,,,,,
Vehicle,Vargr APC,Vargr APC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,2,2,1/2/3,Medium Laser,2,5,3/6/9,,,,,,,,,,,,,,,,,,,,,2x2,2x5,,,,,
Vehicle,Vargr APC LRM,Vargr APC LRM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,2,2,1/2/3,LRM 15,1,5,7/14/21,,,,,,,,,,,,,,,,,,,,,2x2,1x5,,,,,
Vehicle,Vector (Attack),Vector (Attack),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Medium Laser,1,5,3/6/9,SRM 4,4,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x5,4x2,,,,,
Vehicle,Vector EW,Vector EW,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,2,Small Pulse Laser,1,3,1/2/3,Medium Laser,2,5,3/6/9,,,,,,,,,,,,,,,,,,,,,1x3,2x5,,,,,
Vehicle,Vector Scout,Vector Scout,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,2,Small Pulse Laser,1,3,1/2/3,Medium Laser,2,5,3/6/9,,,,,,,,,,,,,,,,,,,,,1x3,2x5,,,,,
Vehicle,Vector Transport,Vector Transport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Small Pulse Laser,1,3,1/2/3,Medium Laser,2,5,3/6/9,,,,,,,,,,,,,,,,,,,,,1x3,2x5,,,,,
Vehicle,Vedette Medium Tank,Vedette Medium Tank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,1x2,,,,,,
Vehicle,Vedette Medium Tank (AC2),Vedette Medium Tank (AC2),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,1,2,1/2/3,SRM 2,1,2,3/6/9,,,,,,,,,,,,,,,,,,,,,1x2,1x2,,,,,
Vehicle,Vedette Medium Tank (AC_10),Vedette Medium Tank (AC_10),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,1x2,,,,,,
Vehicle,Vedette Medium Tank (Armor),Vedette Medium Tank (Armor),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Heavy Machine Gun,1,3,1/2/2,,,,,,,,,,,,,,,,,,,,,,,,,1x3,,,,,,
Vehicle,Vedette Medium Tank (Cell),Vedette Medium Tank (Cell),,,,,,,,,,,,,,,,,,,,,,,,,,,X,,,,,,,,,,,,,,,,,,4,Machine Gun,1,2,1/2/3,SRM 2,2,2,3/6/9,LB 10-X AC (Slug),1,10,6/12/18,-- OR --,,,,LB 10-X AC (Pellet),6,1,6/12/18,,,,,,,,,1x2,2x2,1x10,,6x1,,
Vehicle,Vedette Medium Tank (LB-X),Vedette Medium Tank (LB-X),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,Machine Gun,1,2,1/2/3,LB 5-X AC (Slug),1,5,7/14/21,-- OR --,,,,LB 5-X AC (Pellet),3,1,7/14/21,,,,,,,,,,,,,1x2,1x5,,3x1,,,
Vehicle,Vedette Medium Tank (Liao),Vedette Medium Tank (Liao),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,Machine Gun,1,2,1/2/3,Medium Laser,2,5,3/6/9,,,,,,,,,,,,,,,,,,,,,1x2,2x5,,,,,
Vehicle,Vedette Medium Tank (Light Gauss),Vedette Medium Tank (Light Gauss),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Light Gauss Rifle,1,8,8/17/25,,,,,,,,,,,,,,,,,,,,,,,,,1x8,,,,,,
Vehicle,Vedette Medium Tank (NETC),Vedette Medium Tank (NETC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Machine Gun,1,2,1/2/3,,,,,,,,,,,,,,,,,,,,,,,,,1x2,,,,,,
Vehicle,Vedette Medium Tank (RAC),Vedette Medium Tank (RAC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
